"PLU","CATEGORY","COMMODITY","VARIETY","VARIETY-NEW","ADDITIONAL VARIETY INFO","VARIETY_INFO-NEW","SIZE","NA MEASUREMENTS","ROW MEASUREMENTS","RESTRICTIONS","NOTES","BOTANICAL NAME","BOTANICAL-OLD","AKA","REVISION DATE","DATE ADDED","GPC","IMAGE","IMAGE_SOURCE"
"4679","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Brown","Brown","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4680","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Golden (Yellow)","Golden (Yellow)","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4681","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Green","Green","","Small","med. size and smaller","Min diameter less than 65mm","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4682","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Orange","Orange","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4683","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Purple","Purple","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4684","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - White","White","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4685","Vegetables","PEPPERS (CAPSICUMS)","Chili","Chili - Dried","Dried","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006102","",""
"4686","Vegetables","PEPPERS (CAPSICUMS)","Chili","Chili - Green","Green","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006102","",""
"4687","Vegetables","PEPPERS (CAPSICUMS)","Cubanelle","Cubanelle","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4688","Vegetables","PEPPERS (CAPSICUMS)","Bell, Greenhouse","Bell, Greenhouse - Red","Red","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4689","Vegetables","PEPPERS (CAPSICUMS)","Bell, Greenhouse","Bell, Greenhouse - Yellow","Yellow","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4690","Vegetables","PEPPERS (CAPSICUMS)","Hot (Hungarian Hot)","Hot (Hungarian Hot)","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4691","Vegetables","PEPPERS (CAPSICUMS)","Hot Mixed","Hot Mixed","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4692","Vegetables","PEPPERS (CAPSICUMS)","Hungarian Wax","Hungarian Wax","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4693","Vegetables","PEPPERS (CAPSICUMS)","Jalapeno","Jalapeno - Green/Mexican Green","Green/Mexican Green","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4694","Vegetables","PEPPERS (CAPSICUMS)","Jalapeno","Jalapeno - Red/Mexican Red","Red/Mexican Red","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4695","Vegetables","PEPPERS (CAPSICUMS)","Japanese","Japanese - Red","Red","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4696","Vegetables","PEPPERS (CAPSICUMS)","Long Hot","Long Hot - Green","Green","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4697","Vegetables","PEPPERS (CAPSICUMS)","Long Hot","Long Hot - Red","Red","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006103","",""
"4698","Vegetables","PEPPERS (CAPSICUMS)","Morita Chili","Morita Chili","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006102","",""
"4699","Vegetables","PEPPERS (CAPSICUMS)","Negro","Negro","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4700","Vegetables","PEPPERS (CAPSICUMS)","New Mexico","New Mexico","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006102","",""
"4701","Vegetables","PEPPERS (CAPSICUMS)","Pasilla","Pasilla - Green","Green","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4702","Vegetables","PEPPERS (CAPSICUMS)","Pasilla","Pasilla - Red","Red","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4703","Vegetables","PEPPERS (CAPSICUMS)","Pasilla Pod","Pasilla Pod","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4704","Vegetables","PEPPERS (CAPSICUMS)","Pinole","Pinole","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4705","Vegetables","PEPPERS (CAPSICUMS)","Poblano","Poblano","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4706","Vegetables","PEPPERS (CAPSICUMS)","Red Cheese","Red Cheese","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006192","",""
"4707","Vegetables","PEPPERS (CAPSICUMS)","Red Finger","Red Finger","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006102","",""
"4708","Vegetables","PEPPERS (CAPSICUMS)","Red Pimiento/ Red Sweet Long","Red Pimiento/ Red Sweet Long","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4709","Vegetables","PEPPERS (CAPSICUMS)","Serrano","Serrano","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006100","",""
"4710","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4711","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4712","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4713","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4714","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4715","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4716","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4717","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4718","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4719","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4720","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4721","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4722","Vegetables","PEPPERS (CAPSICUMS)","Retailer Assigned","","","","All Sizes","","","","","Capsicum spp.
","Capsicum spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4723","Vegetables","POTATO","Creamer","Creamer - Red","Red","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4724","Vegetables","POTATO","Creamer","Creamer - White","White","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4725","Vegetables","POTATO","Russet","Russet","","","All Sizes","","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4726","Vegetables","POTATO","Long","Long - White","White","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4727","Vegetables","POTATO","Yellow","Yellow","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4728","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4729","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4730","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4731","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4732","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4733","Vegetables","POTATO","Retailer Assigned","","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4734","Vegetables","PUMPKIN","Mini","Mini","","","All Sizes","","","","","Cucurbita pepo
","Cucurbita pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4735","Vegetables","PUMPKIN","Regular","Regular","","","All Sizes","","","","","Cucurbita pepo
","Cucurbita pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4736","Vegetables","PUMPKIN","Retailer Assigned","","","","All Sizes","","","","","Cucurbita pepo
","Cucurbita pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4737","Vegetables","PUMPKIN","Retailer Assigned","","","","All Sizes","","","","","Cucurbita pepo
","Cucurbita pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4738","Vegetables","RADICCHIO","","","","","All Sizes","","","","","Cichorium intybus
","Cichorium intybus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006094","",""
"4739","Vegetables","RADISH","Black","Black","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006115","",""
"4740","Vegetables","RADISH","Bunched White","Bunched White","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006114","",""
"4741","Vegetables","RADISH","Italian Red","Italian Red","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006114","",""
"4742","Vegetables","RADISH","Red","Red","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006114","",""
"4743","Vegetables","RADISH","White/Icicle","White/Icicle","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006114","",""
"4744","Vegetables","RADISH","Retailer Assigned","","","","All Sizes","","","","","Raphanus sativus
","Raphanus sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4745","Vegetables","RHUBARB","Regular","Regular","","","All Sizes","","","","","Rheem X hybridum
","Rheem X hybridum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006134","",""
"4746","Vegetables","RHUBARB","Retailer Assigned","","","","All Sizes","","","","","Rheem X hybridum
","Rheem X hybridum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4747","Vegetables","RUTABAGAS (SWEDE)","Regular","Regular","","","All Sizes","","","","","Brassica napus
","Brassica napus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006118","",""
"4748","Vegetables","RUTABAGAS (SWEDE)","Retailer Assigned","","","","All Sizes","","","","","Brassica napus
","Brassica napus","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4749","Vegetables","SPINACH","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4750","Vegetables","SQUASH","Acorn/Table Queen","Acorn/Table Queen","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4751","Vegetables","SQUASH","Acorn","Acorn - Golden","Golden","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4752","Vegetables","SQUASH","Acorn","Acorn - Swan White Table Queen","Swan White Table Queen","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4753","Vegetables","SQUASH","Australian Blue","Australian Blue","","","All Sizes","","","","","C.maxima
","C.maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4754","Vegetables","SQUASH","Baby Scallopini","Baby Scallopini","","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4755","Vegetables","SQUASH","Baby Summer (Green)","Baby Summer (Green)","","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4756","Vegetables","SQUASH","Baby Green Zucchini/Courgette","Baby Green Zucchini/Courgette","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4757","Vegetables","SQUASH","Banana","Banana","","","All Sizes","","","","","C.maxima
","C.maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4758","Vegetables","SQUASH","Buttercup","Buttercup","","","All Sizes","","","","","C.maxima
","C.maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4759","Vegetables","SQUASH","Butternut","Butternut","","","All Sizes","","","","","C.maxima
","C.maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4760","Vegetables","SQUASH","Calabaza","Calabaza","","","All Sizes","","","","","C.moschata
","C.moschata","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006355","",""
"4761","Vegetables","SQUASH","Chayote/Choko","Chayote/Choko","","","All Sizes","","","","","Sechium edule
","Sechium edule","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006356","",""
"4762","Vegetables","ARTICHOKES","","","","","Extra Large","24 size and larger","","","","Cynara scolymus
","Cynara scolymus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006130","",""
"4763","Vegetables","SQUASH","Delicata/Sweet Potato","Delicata/Sweet Potato","","","All Sizes","","","","","C.maxima
","C.maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4764","Vegetables","SQUASH","(Sweet) Dumpling","(Sweet) Dumpling","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4765","Vegetables","SQUASH","Gem","Gem","","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4766","Vegetables","SQUASH","Golden Delicious","Golden Delicious","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4767","Vegetables","SQUASH","Golden Nugget","Golden Nugget","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4768","Vegetables","SQUASH","Hubbard","Hubbard","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4769","Vegetables","SQUASH","Kabocha","Kabocha","","","All Sizes","","","","","C. pepo/C. maxima
","C. pepo/C. maxima","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006038","",""
"4770","Fruits","AVOCADOS","Hass","Hass","","","All Sizes","36 size and larger","Average Fruit Weight = 315g and above","","","Persea americana
","Persea americana","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006168","",""
